strong	1	accede	verb	y	1
strong	1	accentuate	verb	y	0
weak	1	accept	verb	y	1
weak	1	acceptance	noun	n	1
weak	1	acceptable	adj	n	1
weak	1	accessible	adj	n	1
weak	1	accidental	adj	n	-1
strong	1	acclaim	noun	n	1
strong	1	acclaim	verb	y	1
strong	1	acclaimed	adj	n	1
strong	1	acclamation	anypos	y	1
strong	1	accolade	noun	n	1
strong	1	accolades	noun	n	1
weak	1	accommodative	adj	n	1
weak	1	accomplish	verb	y	1
weak	1	accomplishment	noun	n	1
weak	1	accomplishments	noun	n	1
weak	1	accord	verb	y	1
weak	1	accordance	noun	n	1
weak	1	accordantly	adverb	n	1
weak	1	accost	verb	y	-1
weak	1	accountable	adj	n	-1
weak	1	accurate	adj	n	1
weak	1	accurately	adj	n	1
strong	1	accursed	adj	n	-1
strong	1	accusation	adj	n	-1
strong	1	accusation	noun	n	-1
strong	1	accusations	adj	n	-1
strong	1	accusations	noun	n	-1
strong	1	accuse	verb	y	-1
strong	1	accuses	verb	n	-1
strong	1	accusing	anypos	n	-1
strong	1	accusingly	anypos	n	-1
strong	1	acerbate	verb	y	-1
strong	1	acerbic	adj	n	-1
strong	1	acerbically	adverb	n	-1
strong	1	ache	verb	y	-1
weak	1	achievable	adj	n	1
weak	1	achieve	verb	y	1
weak	1	achievement	anypos	n	1
weak	1	achievements	anypos	n	1
weak	1	acknowledge	verb	y	1
weak	1	acknowledgement	noun	n	1
weak	1	acquit	verb	y	1
strong	1	acrid	adj	n	-1
strong	1	acridly	anypos	n	-1
strong	1	acridness	noun	n	-1
strong	1	acrimonious	adj	n	-1
strong	1	acrimoniously	anypos	n	-1
strong	1	acrimony	noun	n	-1
weak	1	active	adj	n	1
strong	1	activist	adj	n	0
strong	1	activist	noun	n	0
strong	1	actual	anypos	n	0
strong	1	actuality	anypos	n	0
strong	1	actually	anypos	n	0
strong	1	acumen	noun	n	1
strong	1	adamant	adj	n	-1
strong	1	adamantly	anypos	n	-1
weak	1	adaptable	adj	n	1
weak	1	adaptability	noun	n	1
weak	1	adaptive	adj	n	1
weak	1	addict	noun	n	-1
weak	1	addiction	noun	n	-1
weak	1	adept	adj	n	1
weak	1	adeptly	adverb	n	1
weak	1	adequate	adj	n	1
weak	1	adherence	noun	n	1
weak	1	adherent	adj	n	1
weak	1	adhesion	noun	n	1
strong	1	admirable	adj	n	1
strong	1	admirer	noun	n	1
strong	1	admirable	anypos	n	1
strong	1	admirably	anypos	n	1
strong	1	admiration	noun	n	1
strong	1	admire	verb	y	1
strong	1	admiring	adj	n	1
strong	1	admiringly	adj	n	1
weak	1	admission	adj	n	1
weak	1	admission	noun	n	1
strong	1	admit	verb	y	1
strong	1	admittedly	anypos	y	1
strong	1	admonish	verb	y	-1
strong	1	admonisher	anypos	y	-1
strong	1	admonishingly	anypos	y	-1
strong	1	admonishment	anypos	y	-1
strong	1	admonition	noun	n	-1
strong	1	adolescents	adj	n	0
strong	1	adolescents	noun	n	0
strong	1	adorable	adj	n	1
strong	1	adore	verb	y	1
strong	1	adored	adj	n	1
strong	1	adorer	anypos	y	1
strong	1	adorer	noun	n	1
strong	1	adoring	adj	n	1
strong	1	adoringly	anypos	n	1
weak	1	adrift	anypos	n	-1
strong	1	adroit	adj	n	1
strong	1	adroitly	adj	n	1
strong	1	adulate	verb	y	1
strong	1	adulation	anypos	y	1
strong	1	adulatory	adj	n	1
strong	1	adulterate	verb	y	-1
strong	1	adulterated	anypos	n	-1
strong	1	adulteration	noun	n	-1
weak	1	advanced	adj	n	1
weak	1	advantage	adj	n	1
weak	1	advantage	noun	n	1
strong	1	advantageous	adj	n	1
weak	1	advantages	adj	n	1
weak	1	advantages	noun	n	1
weak	1	adventure	adj	n	1
weak	1	adventure	noun	n	1
strong	1	adventuresome	noun	n	1
strong	1	adventurism	noun	n	1
weak	1	adventurous	adj	n	1
weak	1	adversarial	adj	n	-1
weak	1	adversary	noun	y	-1
weak	1	adverse	adj	n	-1
strong	1	adversity	noun	n	-1
weak	1	advice	adj	n	1
weak	1	advice	noun	n	1
weak	1	advisable	noun	n	1
strong	1	advocate	verb	y	1
strong	1	advocacy	noun	n	1
strong	1	affable	adj	n	1
weak	1	affability	noun	n	1
weak	1	affably	adverb	n	1
weak	1	affect	verb	y	0
weak	1	affectation	noun	n	-1
strong	1	affected	adj	n	0
strong	1	affection	adj	n	1
strong	1	affection	noun	n	1
strong	1	affectionate	adj	n	1
weak	1	affinity	noun	n	1
strong	1	affirm	verb	y	1
strong	1	affirmation	adj	n	1
strong	1	affirmation	noun	n	1
weak	1	affirmative	noun	n	1
weak	1	afflict	verb	y	-1
weak	1	affliction	noun	n	-1
strong	1	afflictive	adj	n	-1
weak	1	affluent	adj	n	1
weak	1	affluence	noun	n	1
weak	1	afford	verb	y	1
weak	1	affordable	adj	n	1
strong	1	affront	noun	n	-1
strong	1	affront	verb	y	-1
weak	1	afloat	adj	n	1
strong	1	afraid	adj	n	-1
weak	1	against	anypos	n	-1
strong	1	aggravate	verb	y	-1
strong	1	aggravating	adj	n	-1
strong	1	aggravation	noun	n	-1
strong	1	aggression	adj	n	-1
strong	1	aggression	noun	n	-1
strong	1	aggressive	anypos	y	-1
strong	1	aggressiveness	noun	n	-1
strong	1	aggressor	noun	n	-1
strong	1	aggrieve	verb	y	-1
strong	1	aggrieved	adj	n	-1
strong	1	aghast	adj	n	-1
weak	1	agile	adj	n	1
weak	1	agilely	adverb	n	1
weak	1	agility	noun	n	1
strong	1	agitate	verb	y	-1
strong	1	agitated	adj	n	-1
strong	1	agitation	noun	n	-1
strong	1	agitator	noun	n	-1
strong	1	agonies	noun	n	-1
strong	1	agonize	verb	y	-1
strong	1	agonizing	adj	n	-1
strong	1	agonizing	anypos	y	-1
strong	1	agonizingly	anypos	n	-1
strong	1	agony	noun	n	-1
strong	1	agree	verb	y	1
strong	1	agreeability	anypos	y	1
weak	1	agreeable	adj	n	1
strong	1	agreeable	anypos	y	1
strong	1	agreeableness	anypos	y	1
strong	1	agreeably	anypos	y	1
weak	1	agreement	adj	n	1
weak	1	agreement	noun	n	1
strong	1	aha	anypos	y	0
weak	1	ail	noun	n	-1
weak	1	ail	verb	y	-1
weak	1	ailment	noun	n	-1
strong	1	aimless	adj	n	-1
strong	1	air	verb	y	0
weak	1	airs	adj	n	-1
weak	1	airs	noun	n	-1
weak	1	alarm	adj	n	-1
weak	1	alarm	verb	y	-1
strong	1	alarmed	adj	n	-1
strong	1	alarming	adj	n	-1
strong	1	alarmingly	anypos	n	-1
strong	1	alas	anypos	y	-1
weak	1	alert	adj	n	0
weak	1	alienate	verb	y	-1
weak	1	alienated	adj	n	-1
weak	1	alienation	noun	n	-1
weak	1	all-time	adj	n	0
weak	1	all-time	noun	n	0
strong	1	allay	verb	y	1
strong	1	allegation	anypos	n	-1
strong	1	allegations	adj	n	-1
weak	1	allege	verb	n	-1
strong	1	allegations	noun	n	-1
strong	1	allegorize	verb	y	0
weak	1	allergic	adj	n	-1
weak	1	alleviate	verb	y	1
strong	1	alliance	anypos	n	0
strong	1	alliances	adj	n	0
strong	1	alliances	noun	n	0
weak	1	allow	verb	y	1
weak	1	allowable	adj	n	1
strong	1	allure	verb	y	1
strong	1	allure	noun	n	1
strong	1	alluring	anypos	n	1
strong	1	alluringly	anypos	n	1
strong	1	allusion	adj	n	0
strong	1	allusion	noun	n	0
strong	1	allusions	anypos	n	0
strong	1	ally	noun	y	1
strong	1	almighty	adj	n	1
strong	1	aloof	adj	n	-1
weak	1	altercation	noun	n	-1
weak	1	although	anypos	y	-1
strong	1	altogether	anypos	n	0
strong	1	altruist	noun	n	1
strong	1	altruistic	adj	n	1
strong	1	altruistically	adj	n	1
strong	1	amaze	verb	y	1
strong	1	amazed	adj	n	1
strong	1	amazement	noun	n	1
strong	1	amazing	adj	n	1
strong	1	amazing	anypos	y	1
strong	1	amazingly	anypos	n	1
strong	1	ambiguous	adj	n	-1
strong	1	ambiguity	noun	n	-1
weak	1	ambitious	adj	n	1
weak	1	ambitious	noun	n	1
weak	1	ambitiously	anypos	y	1
strong	1	ambivalence	anypos	y	-1
strong	1	ambivalent	adj	n	-1
strong	1	ambivalent	noun	n	-1
weak	1	ambush	noun	n	-1
weak	1	ambush	verb	y	-1
strong	1	ameliorate	verb	y	1
strong	1	amenable	adj	n	1
weak	1	amenity	noun	n	1
strong	1	amiability	noun	n	1
strong	1	amiabily	adverb	n	1
strong	1	amiable	adj	n	1
strong	1	amicability	noun	n	1
strong	1	amicable	adj	n	1
strong	1	amicably	adverb	n	1
strong	1	amiss	anypos	n	-1
weak	1	amity	adj	n	1
weak	1	amity	noun	n	1
weak	1	amnesty	noun	n	1
strong	1	amour	noun	n	1
weak	1	ample	adj	n	1
weak	1	amply	adverb	n	1
weak	1	amplify	verb	y	0
weak	1	amputate	verb	y	-1
strong	1	amuse	verb	y	1
strong	1	amusement	adj	n	1
strong	1	amusement	noun	n	1
strong	1	amusing	adj	n	1
strong	1	amusing	anypos	y	1
strong	1	amusingly	anypos	y	1
weak	1	analytical	adj	n	0
strong	1	anarchism	noun	n	-1
strong	1	anarchist	noun	n	-1
strong	1	anarchistic	adj	n	-1
strong	1	anarchy	noun	n	-1
weak	1	anemic	adj	n	-1
weak	1	angel	noun	n	1
strong	1	angelic	adj	n	1
strong	1	anger	adj	n	-1
strong	1	anger	noun	n	-1
strong	1	anger	verb	y	-1
strong	1	angrily	anypos	y	-1
strong	1	angriness	anypos	y	-1
strong	1	angry	adj	n	-1
strong	1	anguish	noun	n	-1
strong	1	anguish	verb	y	-1
strong	1	annihilate	verb	y	-1
strong	1	annihilation	noun	n	-1
weak	1	animated	adj	n	1
strong	1	animosity	noun	n	-1
strong	1	annoy	verb	y	-1
strong	1	annoyance	noun	n	-1
strong	1	annoyed	adj	n	-1
strong	1	annoying	adj	n	-1
strong	1	annoying	anypos	y	-1
strong	1	annoyingly	anypos	n	-1
weak	1	anomalous	adj	n	-1
weak	1	anomaly	noun	n	-1
strong	1	antagonism	noun	n	-1
weak	1	antagonist	noun	n	-1
strong	1	antagonistic	adj	n	-1
strong	1	antagonize	verb	y	-1
strong	1	anti-	noun	n	-1
strong	1	anti-American	adj	n	-1
strong	1	anti-American	noun	n	-1
strong	1	anti-Israeli	adj	n	-1
strong	1	anti-Israeli	noun	n	-1
strong	1	anti-Semites	adj	n	-1
strong	1	anti-Semites	noun	n	-1
strong	1	anti-US	adj	n	-1
strong	1	anti-US	noun	n	-1
strong	1	anti-occupation	adj	n	-1
strong	1	anti-occupation	noun	n	-1
strong	1	anti-proliferation	adj	n	-1
strong	1	anti-proliferation	noun	n	-1
strong	1	anti-social	adj	n	-1
strong	1	anti-white	adj	n	-1
strong	1	anti-white	noun	n	-1
strong	1	antipathy	noun	n	-1
strong	1	antiquated	adj	n	-1
strong	1	antithetical	adj	n	-1
strong	1	antithetical	noun	n	-1
strong	1	anxieties	noun	n	-1
strong	1	anxiety	noun	n	-1
strong	1	anxious	anypos	n	-1
strong	1	anxiously	anypos	n	-1
strong	1	anxiousness	noun	n	-1
strong	1	anyhow	anypos	y	0
strong	1	anyway	anypos	y	0
strong	1	anyways	anypos	y	0
strong	1	apathetic	adj	n	-1
strong	1	apathetic	noun	n	-1
strong	1	apathetically	adverb	n	-1
strong	1	apathy	noun	n	-1
strong	1	ape	verb	y	-1
strong	1	apocalypse	noun	n	-1
strong	1	apocalyptic	adj	n	-1
strong	1	apologist	adj	n	-1
strong	1	apologist	noun	n	-1
strong	1	apologists	adj	n	-1
strong	1	apologists	noun	n	-1
strong	1	apostle	adj	n	1
strong	1	apostle	noun	n	1
strong	1	apotheosis	adj	n	1
strong	1	apotheosis	noun	n	1
strong	1	appal	verb	y	-1
strong	1	appall	adj	n	-1
strong	1	appall	anypos	y	-1
strong	1	appall	verb	y	-1
strong	1	appalled	adj	n	-1
strong	1	appalling	adj	n	-1
strong	1	appallingly	anypos	n	-1
weak	1	apparent	anypos	y	0
weak	1	apparently	anypos	y	0
weak	1	appeal	adj	n	1
weak	1	appeal	noun	n	1
weak	1	appeal	verb	y	1
strong	1	appealing	adj	n	1
weak	1	appear	anypos	y	0
weak	1	appearance	adj	n	0
weak	1	appearance	noun	n	0
weak	1	appease	verb	y	1
strong	1	applaud	verb	y	1
weak	1	appreciable	adj	n	1
strong	1	appreciate	verb	y	1
strong	1	appreciation	adj	n	1
strong	1	appreciation	noun	n	1
strong	1	appreciative	anypos	n	1
strong	1	appreciatively	anypos	y	1
strong	1	appreciativeness	anypos	y	1
weak	1	apprehend	verb	y	0
strong	1	apprehension	noun	n	-1
strong	1	apprehensions	adj	n	-1
strong	1	apprehensions	noun	n	-1
strong	1	apprehensive	adj	n	-1
strong	1	apprehensive	noun	n	-1
strong	1	apprehensively	anypos	y	-1
weak	1	appropriate	adj	n	1
weak	1	approval	noun	n	1
weak	1	approve	verb	y	1
weak	1	apt	adj	n	1
weak	1	aptly	adverb	n	1
weak	1	aptitude	noun	n	1
strong	1	arbitrary	adj	n	-1
strong	1	arcane	adj	n	-1
strong	1	archaic	adj	n	-1
strong	1	ardent	adj	n	1
strong	1	ardently	anypos	n	1
strong	1	ardor	noun	n	1
strong	1	arduous	adj	n	-1
strong	1	arduously	anypos	n	-1
weak	1	aristocratic	adj	n	1
strong	1	argue	verb	y	-1
weak	1	argument	adj	n	-1
weak	1	argument	noun	n	-1
strong	1	argumentative	anypos	y	-1
weak	1	arguments	adj	n	-1
weak	1	arguments	noun	n	-1
strong	1	arousal	anypos	y	1
strong	1	arouse	verb	y	1
strong	1	arousing	anypos	y	1
strong	1	arresting	adj	n	1
strong	1	arrogance	noun	n	-1
strong	1	arrogant	adj	n	-1
strong	1	arrogant	anypos	y	-1
strong	1	arrogantly	anypos	n	-1
strong	1	arrogantly	anypos	y	-1
strong	1	articulate	adj	n	1
weak	1	artificial	adj	n	-1
strong	1	ascendant	adj	n	1
strong	1	ascendant	noun	n	1
strong	1	ascertainable	adj	n	1
strong	1	ascertainable	noun	n	1
strong	1	ashamed	adj	n	-1
strong	1	asinine	adj	n	-1
strong	1	asininely	adverb	n	-1
strong	1	asinininity	noun	n	-1
strong	1	askance	adverb	n	-1
strong	1	asperse	verb	y	-1
strong	1	aspersion	noun	n	-1
strong	1	aspersions	noun	n	-1
strong	1	aspiration	noun	n	1
strong	1	aspirations	adj	n	1
strong	1	aspirations	noun	n	1
strong	1	aspire	verb	y	1
weak	1	assail	verb	y	-1
weak	1	assassinate	verb	y	-1
strong	1	assassin	noun	n	-1
weak	1	assault	adj	n	-1
weak	1	assault	noun	n	-1
strong	1	assent	verb	y	1
strong	1	assertions	adj	n	1
strong	1	assertions	noun	n	1
weak	1	assertive	adj	n	1
strong	1	assess	verb	y	0
weak	1	assessment	adj	n	0
weak	1	assessment	noun	n	0
weak	1	assessments	adj	n	0
weak	1	assessments	noun	n	0
weak	1	asset	noun	n	1
strong	1	assiduous	adj	n	1
strong	1	assiduously	adverb	n	1
weak	1	assuage	verb	y	1
weak	1	assumption	adj	n	0
weak	1	assumption	noun	n	0
weak	1	assurance	adj	n	1
weak	1	assurance	noun	n	1
weak	1	assurances	adj	n	1
weak	1	assurances	noun	n	1
strong	1	assure	verb	y	1
strong	1	assuredly	anypos	n	1
strong	1	astonish	verb	y	1
strong	1	astonished	adj	n	1
strong	1	astonishing	adj	n	1
strong	1	astonishing	anypos	y	1
strong	1	astonishingly	anypos	n	1
strong	1	astonishment	noun	n	1
strong	1	astound	verb	y	1
strong	1	astounded	adj	n	1
strong	1	astounding	adj	n	1
strong	1	astounding	anypos	n	1
strong	1	astounding	anypos	y	1
strong	1	astoundingly	anypos	n	1
weak	1	astray	adj	n	-1
strong	1	astronomic	adj	n	0
strong	1	astronomical	adj	n	0
strong	1	astronomically	anypos	n	0
strong	1	astute	adj	n	1
strong	1	astutely	adverb	n	1
strong	1	asunder	anypos	n	-1
weak	1	asylum	adj	n	1
weak	1	asylum	noun	n	1
strong	1	atrocious	adj	n	-1
strong	1	atrocities	noun	n	-1
strong	1	atrocity	noun	n	-1
strong	1	atrophy	verb	y	-1
weak	1	attack	noun	n	-1
weak	1	attack	verb	y	-1
weak	1	attain	verb	y	1
weak	1	attainable	adj	n	1
strong	1	attentive	adj	n	1
strong	1	attest	verb	y	1
strong	1	attitude	adj	n	0
strong	1	attitude	noun	n	0
weak	1	attitudes	adj	n	0
weak	1	attitudes	noun	n	0
strong	1	attraction	adj	n	1
strong	1	attraction	noun	n	1
strong	1	attractive	adj	n	1
strong	1	attractive	noun	n	1
strong	1	attractively	anypos	y	1
weak	1	attune	adj	n	1
strong	1	audacious	adj	n	-1
strong	1	audaciously	anypos	n	-1
strong	1	audaciousness	noun	n	-1
strong	1	audacity	noun	n	-1
strong	1	auspicious	adj	n	1
strong	1	austere	adj	n	-1
weak	1	authentic	adj	n	1
weak	1	authoritarian	adj	n	-1
weak	1	authoritative	adj	n	1
strong	1	autocrat	noun	n	-1
strong	1	autocratic	adj	n	-1
weak	1	award	adj	n	1
weak	1	award	verb	y	1
strong	1	awareness	noun	n	0
strong	1	aware	adj	n	0
strong	1	autocratic	adj	n	-1
strong	1	autocratic	noun	n	-1
weak	1	autonomous	adj	n	1
strong	1	avalanche	adj	n	-1
strong	1	avalanche	noun	n	-1
strong	1	avarice	noun	n	-1
strong	1	avaricious	adj	n	-1
strong	1	avariciously	adj	n	-1
strong	1	avenge	verb	y	-1
strong	1	aver	verb	y	1
strong	1	averse	anypos	n	-1
strong	1	aversion	noun	n	-1
strong	1	avid	adj	n	1
strong	1	avidly	anypos	n	1
weak	1	avoid	verb	y	-1
weak	1	avoidance	noun	n	-1
strong	1	awe	noun	n	1
strong	1	awe	verb	y	1
strong	1	awed	adj	n	1
strong	1	awesome	adj	n	1
strong	1	awesome	anypos	y	1
strong	1	awesomely	anypos	n	1
strong	1	awesomeness	noun	n	1
strong	1	awestruck	adj	n	1
strong	1	awful	adj	n	-1
strong	1	awful	anypos	n	-1
strong	1	awfully	anypos	n	-1
strong	1	awfulness	anypos	y	-1
strong	1	awfulness	noun	n	-1
strong	1	awkward	adj	n	-1
strong	1	awkwardness	noun	n	-1
strong	1	ax	verb	y	-1
strong	1	babble	verb	y	-1
strong	1	baby	adj	n	0
strong	1	baby	noun	n	0
weak	1	back	verb	y	1
strong	1	backbite	verb	y	-1
strong	1	backbiting	anypos	n	-1
weak	1	backbone	noun	n	1
strong	1	backward	adj	n	-1
strong	1	backwardness	noun	n	-1
strong	1	bad	adj	n	-1
strong	1	badly	adj	n	-1
strong	1	baffle	verb	y	-1
strong	1	baffled	adj	n	-1
strong	1	bafflement	noun	n	-1
strong	1	baffling	anypos	n	-1
strong	1	bait	verb	y	-1
weak	1	balanced	adj	n	1
strong	1	balk	verb	y	-1
strong	1	banal	adj	n	-1
strong	1	banal	anypos	y	-1
strong	1	banalize	verb	y	-1
strong	1	bane	noun	n	-1
strong	1	banish	adj	n	-1
strong	1	banish	verb	y	-1
strong	1	banishment	noun	n	-1
weak	1	bankrupt	adj	n	-1
weak	1	bankrupt	verb	y	-1
weak	1	bar	verb	y	-1
strong	1	barbarian	adj	n	-1
strong	1	barbarian	noun	n	-1
strong	1	barbaric	adj	n	-1
strong	1	barbarically	anypos	n	-1
strong	1	barbarity	adj	n	-1
strong	1	barbarity	noun	n	-1
strong	1	barbarous	adj	n	-1
strong	1	barbarous	anypos	y	-1
strong	1	barbarously	anypos	n	-1
weak	1	barely	anypos	y	-1
strong	1	bargain	noun	n	1
strong	1	bargain	adj	n	1
strong	1	barren	adj	n	-1
strong	1	baseless	adj	n	-1
strong	1	bashful	adj	n	-1
weak	1	basic	adj	n	1
weak	1	basically	anypos	n	0
weak	1	bask	verb	y	1
strong	1	bastard	anypos	y	-1
strong	1	bastard	noun	n	-1
weak	1	batons	adj	n	0
weak	1	batons	noun	n	0
weak	1	battered	adj	n	-1
weak	1	battering	adj	n	-1
weak	1	battering	noun	n	-1
weak	1	battle	verb	y	-1
strong	1	battle-lines	adj	n	-1
strong	1	battle-lines	noun	n	-1
weak	1	battlefield	noun	n	-1
strong	1	battleground	adj	n	-1
strong	1	battleground	noun	n	-1
strong	1	batty	adj	n	-1
weak	1	beacon	noun	n	1
weak	1	bearish	adj	n	-1
strong	1	beast	adj	n	-1
strong	1	beast	noun	n	-1
strong	1	beastly	adj	n	-1
strong	1	beatify	verb	y	1
strong	1	beauteous	adj	n	1
strong	1	beautiful	adj	n	1
strong	1	beautiful	anypos	y	1
strong	1	beautifully	anypos	n	1
strong	1	beautify	verb	y	1
strong	1	beauty	noun	n	1
strong	1	bedlam	noun	n	-1
strong	1	bedlamite	noun	n	-1
strong	1	befit	verb	y	1
strong	1	befitting	adj	n	1
strong	1	befoul	verb	y	-1
strong	1	befriend	verb	y	1
strong	1	beg	verb	y	-1
weak	1	beggar	noun	n	-1
strong	1	beggarly	adj	n	-1
strong	1	begging	adj	n	-1
strong	1	begging	noun	n	-1
strong	1	beguile	verb	y	-1
weak	1	belated	adj	n	-1
strong	1	belabor	verb	y	-1
strong	1	beleaguer	verb	y	-1
strong	1	belie	verb	y	-1
strong	1	belief	adj	n	0
strong	1	belief	noun	n	0
weak	1	beliefs	adj	n	0
weak	1	beliefs	noun	n	0
strong	1	believable	adj	n	1
strong	1	believe	verb	y	0
strong	1	belittle	verb	y	-1
strong	1	belittled	adj	n	-1
strong	1	belittling	anypos	y	-1
strong	1	bellicose	adj	n	-1
strong	1	bellicose	noun	n	-1
strong	1	belligerence	noun	n	-1
strong	1	belligerent	adj	n	-1
strong	1	belligerent	anypos	y	-1
strong	1	belligerently	anypos	n	-1
strong	1	beloved	adj	n	1
strong	1	bemoan	verb	y	-1
strong	1	bemoaning	adj	n	-1
strong	1	bemused	adj	n	-1
weak	1	benefactor	noun	n	1
weak	1	beneficial	adj	n	1
strong	1	beneficent	adj	n	1
strong	1	beneficial	anypos	y	1
strong	1	beneficially	anypos	y	1
strong	1	beneficiary	adj	n	1
strong	1	beneficiary	noun	n	1
weak	1	benefit	adj	n	1
weak	1	benefit	noun	n	1
weak	1	benefits	adj	n	1
weak	1	benefits	noun	n	1
strong	1	benevolence	noun	n	1
strong	1	benevolent	adj	n	1
weak	1	benign	adj	n	1
weak	1	bent	adj	n	-1
strong	1	berate	verb	y	-1
strong	1	bereave	verb	y	-1
strong	1	bereavement	noun	n	-1
strong	1	bereft	anypos	n	-1
strong	1	berserk	adj	n	-1
strong	1	beseech	verb	y	-1
weak	1	beset	adj	n	-1
strong	1	besides	anypos	y	0
weak	1	besiege	verb	y	-1
strong	1	besmirch	verb	y	-1
strong	1	best	anypos	y	1
strong	1	best-known	adj	n	1
strong	1	best-performing	adj	n	1
weak	1	best-selling	adj	n	1
strong	1	bestial	adj	n	-1
strong	1	betray	verb	y	-1
strong	1	betrayal	noun	n	-1
strong	1	betrayals	noun	n	-1
strong	1	betrayer	noun	n	-1
strong	1	better	adj	n	1
weak	1	better	anypos	y	1
strong	1	better-known	adj	n	1
strong	1	better-than-expected	adj	n	1
strong	1	bewail	verb	y	-1
weak	1	beware	verb	y	-1
strong	1	bewilder	verb	y	-1
strong	1	bewildered	adj	n	-1
strong	1	bewildering	adj	n	-1
strong	1	bewildering	anypos	n	-1
strong	1	bewilderingly	anypos	n	-1
strong	1	bewilderment	noun	n	-1
strong	1	bewitch	verb	y	-1
strong	1	bias	adj	n	-1
strong	1	bias	noun	n	-1
strong	1	bias	verb	y	-1
strong	1	biased	adj	n	-1
strong	1	biased	noun	n	-1
strong	1	biases	adj	n	-1
strong	1	biases	noun	n	-1
strong	1	bicker	verb	y	-1
strong	1	bickering	anypos	n	-1
weak	1	bid-rigging	adj	n	-1
weak	1	big	adj	n	0
strong	1	bitch	verb	y	-1
strong	1	bitchy	adj	n	-1
strong	1	biting	adj	n	-1
strong	1	bitingly	anypos	n	-1
strong	1	bitter	adj	n	-1
strong	1	bitterly	anypos	n	-1
strong	1	bitterness	noun	n	-1
strong	1	bizarre	adj	n	-1
strong	1	blab	verb	y	-1
strong	1	blabber	verb	y	-1
weak	1	black	adj	n	-1
weak	1	blackmail	verb	y	-1
strong	1	blah	anypos	y	-1
strong	1	blame	adj	n	-1
strong	1	blame	noun	n	-1
strong	1	blame	verb	y	-1
strong	1	blameless	adj	n	1
strong	1	blameworthy	adj	n	-1
strong	1	bland	adj	n	-1
strong	1	blandish	verb	y	-1
strong	1	blaspheme	verb	y	-1
strong	1	blasphemous	adj	n	-1
strong	1	blasphemous	anypos	y	-1
strong	1	blasphemy	noun	n	-1
weak	1	blast	anypos	y	-1
strong	1	blasted	anypos	y	-1
strong	1	blatant	adj	n	-1
strong	1	blatantly	adj	n	-1
strong	1	blather	verb	y	-1
strong	1	bleak	adj	n	-1
strong	1	bleakly	anypos	n	-1
strong	1	bleakness	noun	n	-1
weak	1	bleed	verb	y	-1
weak	1	blemish	noun	n	-1
weak	1	blemish	verb	y	-1
strong	1	bless	verb	y	1
strong	1	blessing	adj	n	1
strong	1	blessing	noun	n	1
weak	1	blind	anypos	n	-1
strong	1	blinding	adj	n	-1
strong	1	blinding	anypos	y	-1
strong	1	blindingly	adj	n	-1
weak	1	blindness	adj	n	-1
strong	1	blindside	verb	y	-1
strong	1	bliss	noun	n	1
strong	1	blissful	adj	n	1
strong	1	blissfully	adverb	n	1
strong	1	blister	verb	y	-1
strong	1	blistering	adj	n	-1
strong	1	blithe	adj	n	1
strong	1	bloated	adj	n	-1
weak	1	block	noun	n	-1
weak	1	block	verb	y	-1
strong	1	blockhead	adj	n	-1
weak	1	blood	adj	n	0
weak	1	blood	noun	n	-1
strong	1	bloodshed	noun	n	-1
